tf,edge_probability,beta,target
G19,0.1299965385680712,0.49030118106560894,G84
G299,0.1299908602672017,0.2994361282475221,G66
G316,0.12998925602179268,0.2394431345044069,G95
G206,0.12998865217906455,0.15645027334999057,G4
G230,0.12998344203210113,0.12640386511191687,G95
G278,0.12997905170284596,0.5010784883701721,G58
G175,0.12997047059967826,0.15142345776836405,G11
G41,0.12996885387496415,0.031019999346612412,G66
G163,0.12996092115458172,-0.20640391300124422,G13
G137,0.12995614063178315,0.23100356879310843,G95
G58,0.12995164369975656,0.17703381689529035,G6
G302,0.1299375894079851,0.16143076252664548,G95
G79,0.12993695043950124,0.18518736320670015,G95
G73,0.1299311261808419,0.1397189797486884,G6
G315,0.12993021294048593,-0.036169703119596275,G66
G149,0.1299284152838623,-0.10489808126537153,G6
G238,0.12992480120618718,0.5759018812652723,G5
G332,0.1299192263679095,0.1688073555706505,G95
G120,0.12991641964547476,-0.17029201959856183,G13
G127,0.1299147779975636,-0.21573824387972096,G66
G327,0.12990083785149095,0.2641126259508148,G95
G156,0.12989657907524008,0.5175244179312394,G45
G190,0.1298939556996395,0.06986881994268397,G66
G231,0.12988930683714459,0.009333858344418522,G66
G106,0.129879939090822,-0.5411456406443077,G84
G20,0.12987248748704122,0.21533011461587045,G95
G27,0.129871899690575,0.07492968023176057,G66
G195,0.12986379748002883,0.029350855507284123,G66
G184,0.1298583421288679,-0.31561035132717236,G66
G221,0.12985392779901028,0.5005156953243584,G82
G103,0.12985334078541894,0.1214943399892581,G6
G189,0.12985158514895087,0.2838622201374506,G66
G250,0.12984680249908193,-0.009556160063520338,G66
G4,0.1298438544499602,-0.04409799458472966,G66
G277,0.12982514011263063,-0.019884227692059227,G66
G42,0.12982377837490416,-0.04076505196780596,G66
G263,0.1298225811800908,0.411815341129132,G54
G225,0.1298201810069145,0.0210772149806371,G66
G105,0.1298179610126423,-0.1678852229207485,G94
G298,0.12981700166121518,-0.5276315533566525,G56
G60,0.1298095850748195,0.11400214673504282,G6
G46,0.12980543375089237,0.3394207845219149,G1
G156,0.12980119539031604,0.18812442752080705,G4
G109,0.1298005050725873,0.17025431833404597,G6
G113,0.12979560039736973,0.6453303033512409,G87
G85,0.12979520371188888,-0.27462246345677305,G67
G55,0.12978837961389908,-0.3357083699083431,G67
G328,0.12978153873390283,0.3836758283683223,G65
G274,0.12978110088208228,-0.46966372173554877,G75
G150,0.1297809686876217,-0.06475690177389443,G6
G169,0.12977910972762313,-0.028801026436513045,G66
G64,0.12977870486278636,-0.04023763374277682,G66
G305,0.12977628837075111,-0.5005440516546774,G75
G246,0.12976673176972256,-0.01614803484101562,G66
G210,0.1297607552625103,-0.028466287303828858,G66
G54,0.12976002084162683,0.2274686869291268,G95
G209,0.12975956870581284,-0.006828049792185252,G66
G302,0.12975703773300556,0.324459506319913,G67
G307,0.12975519616949313,0.026701752713784107,G66
G161,0.12975371984553408,-0.00924537299461497,G66
G80,0.1297482375552049,0.4147182956638779,G65
G103,0.1297469158018511,-0.026010155368639567,G66
G280,0.129742808023684,0.13507088932028546,G66
G321,0.12974105911961878,0.4338331462397328,G43
G126,0.12974005704418168,0.01357619310791552,G66
G167,0.1297371279604088,-0.2355663854782117,G6
G197,0.12972980025626274,0.3285101073676485,G1
G106,0.1297174011213042,0.25603600802895776,G67
G127,0.12971265332909007,0.22512812469917892,G95
G17,0.12970848152196995,-0.30297268689870105,G1
G252,0.1296939343848784,0.0277149067580815,G66
G63,0.12969278781988125,-0.016859142842811526,G66
G235,0.12968816890018542,-0.09918628817867979,G6
G90,0.1296872459497772,0.002991968635081272,G66
G150,0.12968017718708988,0.0877964317605393,G66
G133,0.12967992575834555,-0.057768572039587726,G66
G313,0.1296774204125284,0.19308312999584623,G95
G20,0.12967304144171798,-0.39198171665661724,G13
G284,0.1296729409617286,0.14650704923856664,G6
G226,0.129668175857077,0.47701076996595815,G16
G47,0.12966370504337557,0.06247518324369139,G6
G62,0.12965612820897862,0.25188156484077,G66
G299,0.1296447932558123,0.1785677681735475,G95
G74,0.12963991333768776,-0.44886965662730327,G43
G164,0.1296378642632582,0.19526072051298798,G6
G185,0.12963443079378154,0.5369483136348314,G5
G278,0.12962733005956756,0.5895009911255253,G89
G66,0.1296270023269594,0.11904992805029851,G6
G128,0.12961964499870285,0.22337380294836123,G66
G328,0.12961529941509373,-0.006553736956297147,G66
G215,0.12961316448673302,-0.010515274876805687,G66
G242,0.12961216188045468,-0.4250510319733185,G1
G146,0.129609908475671,-0.07996805868185183,G66
G102,0.1296035760374642,0.2419180220421792,G6
G124,0.1295982324924147,-0.08175174654101061,G66
G253,0.12959807542317714,0.11882646325204618,G6
G240,0.12959623076885168,-0.005119007337942998,G66
G55,0.12959550425011862,-0.48353925120240443,G5
G18,0.12959447810135755,-0.0951476187304144,G66
G82,0.12959151343853711,-0.054094323948757496,G66
G70,0.12958902391822477,-0.027654382763730063,G66
G297,0.12958762140186794,-0.00809812372530072,G66
G267,0.1295874313434512,0.053245499722428036,G66
G222,0.12958669842099557,0.4742571541056481,G9
G249,0.12957653090101795,0.2411680100066064,G4
G81,0.12957302143826585,0.008329865415520443,G66
G65,0.12957021264440619,-0.0021538572023984794,G66
G58,0.12956954998063447,0.6472038470391005,G3
G96,0.1295663776528252,-0.0006922188605177914,G66
G24,0.1295659634473579,0.0006372617847599905,G66
G88,0.12955621727850347,-0.010012869304398797,G66
G161,0.12955603445016622,-0.1123653158570283,G6
G157,0.1295546002295919,-0.06031113086580388,G66
G266,0.12954585318598247,-0.024300716537771914,G66
G39,0.12954341768975103,-0.19296063061778995,G11
G324,0.12953832657124315,-0.007272922560563204,G66
G276,0.1295341449393861,-0.3565563184614334,G1
G219,0.12953222053341207,0.010930243825240243,G66
G193,0.1295320364397886,0.008172207189372347,G66
G290,0.12953115689689518,-0.0028965416151396036,G66
G28,0.12953009337322674,-0.01141038810438178,G66
G278,0.12952918339626188,-0.17572997989540415,G95
G333,0.12952186286575393,0.26935532751513935,G95
G98,0.12952109914453847,0.005782988697537456,G66
G148,0.12952045180115535,0.3897634070799188,G77
G97,0.12951931280483206,0.2687625084261898,G1
G68,0.12951855361613004,-0.0029279305095846974,G66
G15,0.12951358806648414,-0.017921694076783578,G66
G33,0.1295130759633818,0.11172201321454578,G6
G49,0.12951290419910935,0.008654638050378746,G66
G269,0.1295009321221063,0.09394122078076808,G66
G258,0.1295004283126286,0.1325450544153764,G95
G261,0.12949716073756376,-0.30747787871755355,G13
G110,0.12949665801332744,0.0044185345916271474,G66
G17,0.1294948464233709,0.17861694534689412,G95
G265,0.1294893648633987,0.5610476162397269,G72
G212,0.12948800288485554,0.2517012147946638,G60
G120,0.12948420965509486,0.1090823846903187,G66
G284,0.129482710740143,0.4897506784301299,G77
G197,0.1294786498295449,0.3365568079447311,G67
G202,0.12947833769312625,0.43531694843225244,G31
G138,0.12947713420509863,-0.21831973255108347,G67
G53,0.12947000914356122,0.12119715631548388,G66
G151,0.12946798894356953,0.12875285578452467,G95
G332,0.12945907608041954,0.18428149828734194,G6
G230,0.12945554230712125,0.3373081156155136,G4
G36,0.12945127656041727,0.15663616118122675,G66
G7,0.12944690151270866,-0.19194878631965787,G66
G43,0.1294461694421072,0.4093625967187912,G8
G167,0.12943343333641935,-0.10571057180636463,G66
G179,0.1294317798907186,-0.5097797644803622,G100
G327,0.12943046803959293,-0.5222934051213679,G12
G233,0.12942702468221925,-0.1395230906215892,G66
G124,0.12942524650316956,0.13293601978881472,G67
G239,0.12942276091092633,-0.00850687488487723,G66
G150,0.1294164855810874,0.3662399153986988,G79
G288,0.12941448083055787,0.04963726688090408,G66
G311,0.1294137731281375,-0.1050295748118849,G66
G263,0.12941082587442068,0.4406376364667063,G38
G192,0.12940889463629807,0.5072443721544357,G55
G333,0.1293959903930681,-0.22581184455800757,G4
G115,0.12939473182756692,0.0970736381945347,G95
G181,0.12939471819915824,-0.1552503966430615,G66
G46,0.1293938372179843,0.40591956285979314,G4
G76,0.12938463147705012,-0.049284134575880885,G66
G274,0.12938452847888693,0.009116472521340254,G66
G95,0.1293805300692204,0.15314104074741305,G66
G223,0.1293708760978452,0.4938480015178588,G74
G226,0.12936881286885904,0.3787611249536872,G1
G286,0.12935972797572987,0.12095612278923891,G6
G248,0.12935878999962983,-0.012548751836789945,G66
G256,0.12935439747534408,0.03892291575716515,G66
G32,0.1293488293832187,0.06684915545155486,G66
G236,0.12934746339143066,-0.16187431434492722,G94
G143,0.12934621382694392,0.146488907054805,G95
G50,0.1293436001104517,-0.03399256278873855,G66
G132,0.1293423102163182,0.038090038217078445,G6
G283,0.12932197093714892,0.1252680012595792,G95
G4,0.12931779372401953,0.10331527044106954,G95
G173,0.1293176266787745,0.1115730439773531,G95
G93,0.12931576679417542,-0.05129261383574809,G66
G87,0.12931150036802333,-0.4553255983376801,G18
G137,0.12930783121678102,0.06069595258115787,G6
G325,0.1293008048968073,0.4273796959436766,G80
G179,0.12929566434962042,-0.2345344637865825,G67
G132,0.12928842617737665,-0.24954824810022072,G60
G254,0.12927947153768427,-0.09818422869719798,G66
G198,0.12927773504672763,-0.02348032189418725,G66
G30,0.12927691323352952,-0.035203091422015595,G66
G142,0.12927523498940904,0.14307620942563792,G11
G181,0.12926787090329017,-0.12721563549606094,G6
G289,0.12926756147822532,0.14298232911584044,G95
G56,0.12925254398075367,-0.3300118901314217,G66
G47,0.12923780552979225,0.11097163144983381,G66
G140,0.1292321077672841,-0.17309521197319144,G4
G238,0.12921603253201058,-0.5845453792053963,G29
G185,0.12921022578613944,0.4844945680821672,G24
G293,0.12920905925281126,0.04395751840893659,G66
G119,0.12920877312164342,0.41322439852984205,G100
G34,0.12920422222227437,-0.054066522095443124,G66
G188,0.1292036535254184,-0.042659163101149485,G6
G199,0.12919553540377185,0.1238595120123872,G66
G193,0.12919549015151832,0.3052082977066817,G77
G146,0.1291948445110135,-0.047750448733314486,G6
G207,0.12919291823114668,0.1263822660832665,G6
G292,0.12918445792848599,-0.21119573025750368,G60
G11,0.12918249947890828,0.10942180244832468,G66
G185,0.1291748117125311,0.12691544926624923,G95
G294,0.12916981744124195,-0.04748801460001027,G66
G320,0.12916049332028146,0.0655627661413798,G66
G237,0.12915333473627777,0.16224895866562647,G94
G144,0.12915259933332648,0.017817680692693415,G66
G272,0.1291470271258253,0.08251833158028109,G95
G302,0.12913619699494544,-0.483439639195932,G31
G230,0.12912250691026658,0.07915626308228457,G66
G212,0.12912187614389442,-0.22371401961401127,G67
G134,0.12911854307888765,-0.16390591788363118,G66
G287,0.1291164064889637,-0.01310231162443194,G66
G95,0.12910773847514745,-0.07139149721240505,G6
G82,0.12910648557725501,0.05263979922896344,G6
G326,0.1291030500914603,-0.21621206493961787,G13
G159,0.12910129071631982,0.02865604926268722,G66
G269,0.12910012242350527,0.2984735827943414,G1
G282,0.12909008665283098,0.5098350474058656,G55
G179,0.1290829801889102,-0.12659700597358411,G4
G222,0.12908296772853242,-0.017120172051565897,G66
G282,0.1290825850663828,-0.41259029181464146,G1
G264,0.1290807103941346,0.17556407182944161,G66
G201,0.12907444674374335,0.598829995761955,G3
G69,0.12907323089667766,-0.191221488622988,G67
G185,0.129065333989547,0.02710122159124117,G6
G220,0.12906424749345705,0.08951662211378775,G95
G26,0.12906306229029493,0.2105476926283328,G11
G196,0.12905557958570563,0.022734659314853526,G66
G14,0.12904490731364304,0.04334423580223088,G66
G31,0.12904337232857988,-0.5498090870499129,G99
G144,0.12902753455983895,-0.19014846291861748,G4
G31,0.12902481028722398,0.12439787185310933,G95
G192,0.12902300020419993,-0.02937728063195947,G6
G193,0.12901436071927797,0.36853519334410995,G67
G276,0.12901008497820016,0.17489132200907143,G6
G76,0.12900668217689928,0.25584009718815176,G67
G330,0.1290010218762334,-0.19598489399974225,G4
G153,0.12899972705582508,0.14168076467973725,G94
G293,0.1289991988575857,0.08703816328913626,G95
G314,0.12899780378820297,0.14071258684849963,G11
G221,0.1289938070050313,-0.0786979770389357,G66
G67,0.1289844763784594,0.12041590831027726,G95
G63,0.1289798083868381,0.24954065543335144,G95
G233,0.1289652229286894,0.04814467791364963,G95
G90,0.12896028047985456,0.27998720390939863,G67
G334,0.12895175284116245,-0.08840572691427592,G66
G29,0.1289493102179364,-0.46711271952625755,G97
G111,0.12894482788964706,0.24482804347611828,G67
G165,0.12894403441555435,-0.014719098588945203,G66
G214,0.12893954264623972,0.1784571543498504,G11
G139,0.1289311741600769,0.5474244961468093,G3
G323,0.1289216218194601,0.5451278967471337,G5
G118,0.12892074360966332,-0.34435346533384403,G13
G83,0.12891783833086257,0.07388449567341557,G95
G24,0.1289131421514965,0.43793109775999506,G75
G185,0.12890193325285465,0.18436388347165267,G67
G44,0.12889902652544072,0.22448941604152453,G95
G313,0.1288774080572121,0.14047027281091903,G11
G162,0.12887694283357837,0.08039481907775448,G95
G154,0.12887390233576926,0.514660781940814,G42
G231,0.12886840958663173,-0.26006897794267003,G60
G310,0.12886508810891503,0.6185229189151003,G5
G306,0.1288592110307378,0.1872528495217986,G67
G155,0.12885228268789437,0.1620727502803033,G95
G97,0.12884069419107239,0.03094513385144804,G6
G331,0.1288392323162145,-0.2615890314349816,G4
G241,0.12883822269159736,-0.1253771492929667,G95
G143,0.1288351068732918,0.057700895033533366,G6
G113,0.12883179608934522,0.15076562717986539,G95
G293,0.12882637549377907,-0.5077558152120293,G100
G286,0.12882254360916756,0.5444812604640725,G9
G52,0.12882143033747182,0.24970091078758874,G60
G323,0.12881514271300432,0.02163853465619974,G6
G202,0.12881300163699783,-0.3046701761569431,G77
G321,0.12881252312278654,-0.24559271711237726,G60
G226,0.12881205335839696,-0.06662573391249421,G66
G151,0.12880111625083823,0.13960874578870092,G66
G171,0.12879473056499724,0.1635914478551635,G4
G198,0.12879409682177534,0.4207797663012821,G51
G170,0.12879106529480627,0.017200710606025467,G66
G327,0.1287823783044488,0.17141754739828072,G11
G79,0.12878074226104017,0.12893675499234844,G6
G154,0.12877965954596374,-0.133688366416031,G6
G8,0.12877315875199982,-0.07932307622201182,G6
G262,0.12876397401986717,0.39319641259241295,G18
G238,0.12875467441888994,0.017804110946262157,G6
G329,0.12875233094541313,0.13142265685820878,G66
G279,0.12872272527615702,-0.2365154889660052,G60
G172,0.12872126629815614,-0.6219608287138044,G56
G259,0.12872036106520993,-0.056631820096451374,G6
G87,0.12871810374364331,-0.5289819049950343,G37
G69,0.1287117310316638,0.12305155512298986,G66
G186,0.12871048802125146,-0.031220460557955083,G66
G275,0.12870923767982942,-0.0848377941631958,G66
G299,0.12870599314716105,0.13114406675528903,G6
G192,0.12870181797767832,0.026280184113032994,G66
G61,0.12869804046067615,0.09448742745317391,G6
G227,0.12869699655179015,-0.1053508499808294,G6
G146,0.12868158243608177,-0.23251043716856895,G60
G66,0.12867140657269233,0.15314104074741225,G95
G185,0.12867086626821375,-0.06673853704421025,G66
G316,0.12866736728316813,0.14218234483037526,G66
G86,0.1286562888773922,0.14578737830959854,G95
G191,0.12865622822197165,-0.15568727930225876,G95
G123,0.12865610399984354,-0.04631977633216971,G95
G202,0.12865290448017924,-0.3729788394895384,G1
G317,0.12864571538136108,0.18453650404269054,G95
G79,0.12864426949508134,-0.26149561908411456,G4
G231,0.12863920871799764,0.12581206602356718,G4
G276,0.1286342263318341,0.48967588998608746,G52
G54,0.12863105118280638,0.04472342953506252,G6
G187,0.128629503942746,0.14569088610415012,G6
G38,0.12861945456380308,-0.059795191496282034,G6
G50,0.12861685330315079,-0.05832744434537926,G6
G246,0.1286058629437709,0.08652008008927271,G6
G101,0.12859714928127217,0.15356513166720465,G95
G194,0.12859581334959716,-0.020057553692357788,G6
G36,0.12859312052452873,-0.04208075490800437,G6
G197,0.12858823060578808,-0.14552767022394134,G6
G163,0.12857960122774698,0.16778718833992196,G11
G295,0.12857512190901185,-0.11015574412078448,G4
G85,0.12857288321116783,0.04963774739184985,G6
G29,0.12857112434414183,0.1796067575185177,G95
G79,0.12856758408040242,0.4376811979083543,G94
G199,0.12856535350630663,-0.3758573581877312,G1
G207,0.1285610966501273,0.44665327130482185,G52
G20,0.12855141313811472,-0.07435860912544051,G6
G99,0.12853927755223835,0.4449229180743658,G97
G72,0.12852195242380757,0.1543888715972508,G6
G33,0.12852016759028043,0.0832940436580753,G95
G22,0.1285181289987665,-0.07870700703008217,G6
G65,0.12851418986265215,-0.05148281844163485,G6
G212,0.12851255900130928,-0.22348663019486956,G4
G114,0.12850194006463295,0.5360486118131995,G18
G247,0.12849411056237015,-0.2614642010360585,G95
G136,0.1284856695587953,-0.0702130095144379,G95
G126,0.12847234526119547,-0.03347353498113497,G6
G254,0.1284716091939718,-0.04235987048491019,G6
G2,0.12846188371949738,0.043633209488989334,G66
G115,0.12846096853952904,0.08581541037884383,G66
G293,0.12845672896155044,-0.5024569134131746,G56
G328,0.12845577407121372,0.10533657816205563,G95
G249,0.12845557251327133,0.1352108581451588,G95
G197,0.12843656036810258,0.42499760196576897,G8
G293,0.12843343741857918,-0.3471746338049292,G77
G69,0.1284331996720253,-0.3976573505015165,G77
G331,0.12842932323127806,0.7012722183326464,G87
G59,0.12842888463862548,0.15837220340308983,G95
G326,0.12842477284227627,-0.108940003647504,G4
G216,0.12842457556716252,0.1339901723147397,G6
G156,0.12842294349459507,-0.28924246432737,G60
G313,0.1284211591601305,0.3631486747742411,G66
G293,0.12841196655774229,0.5801187824028088,G29
